time,gFx,gFy,gFz,TgF
3,6800,0,0129,0,4290,0,8825,0,981
3,6850,0,0105,0,4234,0,8791,0,976
3,6980,0,0088,0,4231,0,8844,0,980
3,7070,0,0098,0,4241,0,8876,0,984
3,7150,0,0134,0,4231,0,9055,1,000
3,7260,0,0220,0,4290,0,9101,1,006
3,7360,0,0222,0,4270,0,9174,1,012
3,7470,0,0215,0,4268,0,9174,1,012
3,7570,0,0169,0,4266,0,9040,1,000
3,7660,0,0125,0,4278,0,8918,0,989
3,7770,0,0173,0,4268,0,8871,0,985
3,7880,0,0125,0,4253,0,8769,0,975
3,7970,0,0127,0,4273,0,8700,0,969
3,8140,0,0247,0,4336,0,8734,0,975
3,8170,0,0249,0,4400,0,8930,0,996
3,8280,0,0249,0,4385,0,9108,1,011
3,8400,0,0237,0,4380,0,9331,1,031
3,8480,0,0288,0,4336,0,9353,1,031
3,8590,0,0154,0,4346,0,9428,1,038
3,8690,0,0071,0,4351,0,9270,1,024
3,8790,0,0071,0,4222,0,9138,1,007
3,8930,0,0088,0,4251,0,9045,0,999
3,8990,-0,0017,0,4205,0,8876,0,982
3,9110,0,0088,0,4270,0,8698,0,969
3,9190,0,0132,0,4327,0,8571,0,960
3,9290,0,0095,0,4346,0,8642,0,967
3,9400,0,0064,0,4292,0,8786,0,978
3,9500,0,0010,0,4246,0,8940,0,990
3,9600,0,0066,0,4180,0,9020,0,994
3,9710,0,0122,0,4222,0,9169,1,010
3,9800,0,0122,0,4202,0,9020,0,995
3,9930,0,0039,0,4248,0,8840,0,981
4,0000,0,0078,0,4246,0,8676,0,966
4,0110,0,0042,0,4270,0,8576,0,958
4,0230,0,0105,0,4266,0,8485,0,950
4,0310,0,0125,0,4292,0,8498,0,952
4,0410,0,0193,0,4292,0,8620,0,963
4,0550,0,0147,0,4207,0,8749,0,971
4,0630,0,0120,0,4246,0,8918,0,988
4,0790,0,0161,0,4173,0,8986,0,991
4,0820,0,0127,0,4119,0,9084,0,997
4,0950,0,0164,0,4163,0,9091,1,000
4,1020,0,0217,0,4175,0,9013,0,994
4,1120,0,0037,0,4202,0,8974,0,991
4,1220,0,0203,0,4168,0,8937,0,986
4,1320,0,0193,0,4236,0,8769,0,974
4,1420,0,0103,0,4268,0,8781,0,976
4,1520,0,0120,0,4295,0,8778,0,977
4,1620,0,0078,0,4283,0,8756,0,975
4,1780,0,0115,0,4226,0,8869,0,983
4,1830,0,0151,0,4268,0,9079,1,003
4,1930,0,0181,0,4329,0,9055,1,004
4,2020,0,0139,0,4310,0,8918,0,991
4,2120,0,0078,0,4239,0,8805,0,977
4,2240,0,0105,0,4217,0,8847,0,980
4,2330,0,0171,0,4285,0,8891,0,987
4,2430,0,0129,0,4354,0,8837,0,985
4,2530,0,0090,0,4288,0,8886,0,987
4,2630,0,0115,0,4305,0,8910,0,990
4,2780,0,0112,0,4351,0,8981,0,998
4,2830,0,0117,0,4371,0,9074,1,007
4,2940,0,0173,0,4405,0,9099,1,011
4,3070,0,0110,0,4332,0,9089,1,007
4,3140,0,0059,0,4278,0,9128,1,008
4,3240,0,0046,0,4285,0,9164,1,012
4,3340,0,0127,0,4283,0,9089,1,005
4,3450,0,0154,0,4251,0,8981,0,994
4,3570,0,0117,0,4341,0,9086,1,007
4,3650,0,0178,0,4317,0,9106,1,008
4,3760,0,0137,0,4334,0,9120,1,010
4,3850,0,0100,0,4202,0,9042,0,997
4,3990,0,0032,0,4226,0,9081,1,002
4,4100,0,0110,0,4239,0,8957,0,991
4,4160,0,0144,0,4258,0,8859,0,983
4,4260,0,0046,0,4268,0,8710,0,970
4,4360,-0,0022,0,4251,0,8649,0,964
4,4460,0,0093,0,4178,0,8651,0,961
4,4570,0,0066,0,4231,0,8713,0,969
4,4670,0,0046,0,4251,0,8820,0,979
4,4790,0,0073,0,4263,0,8903,0,987
4,4860,0,0083,0,4212,0,8840,0,979
4,4970,0,0078,0,4234,0,8827,0,979
4,5080,-0,0012,0,4283,0,8876,0,986
4,5180,0,0022,0,4273,0,8884,0,986
4,5280,0,0032,0,4302,0,8864,0,985
4,5410,0,0029,0,4288,0,8906,0,988
4,5480,0,0095,0,4266,0,8998,0,996
4,5580,0,0115,0,4273,0,9047,1,001
4,5710,0,0090,0,4310,0,9101,1,007
4,5800,0,0127,0,4244,0,9008,0,996
4,5940,0,0073,0,4270,0,8981,0,995
4,5990,0,0098,0,4339,0,8932,0,993
4,6100,0,0064,0,4297,0,8874,0,986
4,6200,0,0059,0,4275,0,8906,0,988
4,6300,0,0027,0,4358,0,8913,0,992
4,6410,0,0054,0,4270,0,8849,0,983
4,6500,0,0066,0,4258,0,8871,0,984
4,6600,0,0061,0,4314,0,8876,0,987
4,6700,0,0032,0,4312,0,8984,0,996
4,6800,0,0090,0,4270,0,9030,0,999
4,6950,0,0066,0,4229,0,9042,0,998
4,7000,0,0081,0,4253,0,8993,0,995
4,7110,0,0090,0,4246,0,8918,0,988
4,7230,0,0083,0,4248,0,8788,0,976
4,7310,0,0012,0,4222,0,8642,0,962
4,7410,0,0000,0,4270,0,8622,0,962
4,7510,0,0056,0,4295,0,8695,0,970
4,7610,0,0061,0,4285,0,8837,0,982
4,7780,0,0112,0,4334,0,8947,0,994
4,7810,0,0093,0,4339,0,9006,1,000
4,7940,0,0061,0,4280,0,9047,1,001
4,8020,0,0093,0,4398,0,9045,1,006
4,8120,0,0068,0,4283,0,8925,0,990
4,8250,0,0029,0,4278,0,8825,0,981
4,8330,0,0000,0,4292,0,8732,0,973
4,8430,0,0034,0,4290,0,8725,0,972
4,8550,-0,0015,0,4302,0,8700,0,971
4,8630,0,0010,0,4266,0,8749,0,973
4,8790,0,0007,0,4388,0,8949,0,997
4,8820,0,0129,0,4334,0,9133,1,011
4,8970,0,0042,0,4314,0,9257,1,021
4,9050,0,0086,0,4332,0,9228,1,019
4,9130,0,0125,0,4290,0,9169,1,012
4,9240,0,0125,0,4295,0,9091,1,006
4,9340,0,0083,0,4275,0,8864,0,984
4,9440,0,0073,0,4266,0,8788,0,977
4,9560,0,0037,0,4305,0,8705,0,971
4,9640,0,0046,0,4302,0,8734,0,974
4,9800,0,0039,0,4285,0,8700,0,970
4,9850,-0,0012,0,4251,0,8783,0,976
4,9950,0,0064,0,4336,0,8930,0,993
5,0060,0,0020,0,4305,0,8998,0,998
5,0140,-0,0027,0,4302,0,9018,0,999
5,0250,0,0039,0,4246,0,8969,0,992
5,0350,0,0007,0,4317,0,9042,1,002
5,0460,0,0012,0,4273,0,8947,0,992
5,0580,0,0029,0,4285,0,8910,0,989
5,0830,0,0000,0,4263,0,8923,0,989
5,0840,0,0039,0,4334,0,8984,0,997
5,0850,0,0049,0,4329,0,9020,1,001
5,0950,0,0034,0,4415,0,9233,1,023
5,1050,0,0071,0,4395,0,9328,1,031
5,1150,0,0125,0,4495,0,9331,1,036
5,1270,0,0029,0,4410,0,9160,1,017
5,1360,0,0010,0,4261,0,8871,0,984
5,1460,-0,0098,0,4131,0,8627,0,957
5,1560,0,0020,0,4153,0,8559,0,951
5,1660,0,0090,0,4134,0,8480,0,943
5,1760,0,0015,0,4180,0,8488,0,946
5,1870,-0,0015,0,4231,0,8571,0,956
5,1980,-0,0049,0,4156,0,8673,0,962
5,2090,-0,0024,0,4165,0,8837,0,977
5,2170,-0,0010,0,4217,0,9011,0,995
5,2270,0,0100,0,4285,0,9145,1,010
5,2370,0,0193,0,4253,0,9162,1,010
5,2480,0,0247,0,4258,0,8923,0,989
5,2590,0,0215,0,4224,0,8730,0,970
5,2680,0,0134,0,4258,0,8656,0,965
5,2780,0,0137,0,4261,0,8700,0,969
5,2960,0,0181,0,4295,0,8820,0,981
5,2980,0,0132,0,4302,0,9013,0,999
5,3120,0,0203,0,4317,0,9128,1,010
5,3180,0,0156,0,4322,0,9145,1,012
5,3290,0,0191,0,4334,0,9150,1,013
5,3410,0,0171,0,4314,0,9108,1,008
5,3490,0,0193,0,4312,0,8984,0,997
5,3590,0,0154,0,4224,0,8835,0,979
5,3690,0,0198,0,4229,0,8752,0,972
5,3790,0,0132,0,4300,0,8764,0,976
5,3960,0,0129,0,4322,0,8810,0,981
5,3990,0,0198,0,4278,0,8774,0,976
5,4120,0,0088,0,4241,0,8761,0,973
5,4210,0,0093,0,4266,0,8774,0,976
5,4300,0,0127,0,4234,0,8769,0,974
5,4410,0,0051,0,4195,0,8783,0,973
5,4510,0,0071,0,4234,0,8805,0,977
5,4610,0,0117,0,4175,0,8947,0,987
5,4710,0,0156,0,4200,0,9047,0,998
5,4810,0,0166,0,4202,0,9106,1,003
5,4950,0,0195,0,4292,0,9118,1,008
5,5000,0,0127,0,4297,0,9074,1,004
5,5100,0,0090,0,4197,0,8989,0,992
5,5210,0,0029,0,4209,0,8991,0,993
5,5310,0,0127,0,4190,0,9003,0,993
5,5420,0,0171,0,4205,0,8962,0,990
5,5510,0,0181,0,4292,0,8952,0,993
5,5610,0,0161,0,4307,0,9006,0,998
5,5740,0,0169,0,4266,0,8964,0,993
5,5810,0,0051,0,4263,0,8935,0,990
5,5920,-0,0017,0,4273,0,8813,0,979
5,6020,-0,0149,0,4192,0,8695,0,965
5,6130,-0,0125,0,4195,0,8659,0,962
5,6320,-0,0127,0,4226,0,8683,0,966
5,6330,-0,0105,0,4229,0,8793,0,976
5,6430,-0,0071,0,4273,0,8964,0,993
5,6530,0,0034,0,4234,0,9150,1,008
5,6630,0,0054,0,4292,0,9318,1,026
5,6750,0,0017,0,4261,0,9406,1,033
5,6830,0,0120,0,4266,0,9301,1,023
5,6930,0,0093,0,4292,0,9160,1,012
5,7040,0,0002,0,4261,0,8959,0,992
5,7140,0,0088,0,4173,0,8820,0,976
5,7300,0,0039,0,4222,0,8808,0,977
5,7340,0,0059,0,4212,0,8808,0,976
5,7450,0,0054,0,4251,0,9020,0,997
5,7540,0,0081,0,4256,0,9196,1,013
5,7640,0,0093,0,4275,0,9301,1,024
5,7750,0,0107,0,4248,0,9326,1,025
5,7850,0,0083,0,4231,0,9199,1,013
5,7980,0,0117,0,4197,0,8984,0,992
5,8130,0,0012,0,4202,0,8884,0,983
5,8150,0,0064,0,4229,0,8783,0,975
